"id","course_name","course_url","description","image_url","provenance","subject"
"edx00520","Mandarin Chinese for Business","https://www.edx.org/course/mandarin-chinese-business-mandarinx-mx801x-0","Learn common Mandarin Chinese business phrases and understand Chinese culture so you can communicate professionally in the largest market in the world.","https://www.edx.org/sites/default/files/course/image/featured-card/course_image_mandarinx_mx801x_318x210.jpg","MandarinX","Language;Art & Culture;Humanities"
"edx00521","Women Have Always Worked: The U.S. Experience 1700 – 1920","https://www.edx.org/course/women-have-always-worked-u-s-experience-columbiax-whaw1-1x","In Part One of Women Have Always Worked, learn how women's work has changed the home, the workplace, and the nation from the Colonial Period through World War I.","https://www.edx.org/sites/default/files/course/image/featured-card/course_image_women_have_always_worked_-_the_u.s._experience_1700_-_1920_318x210.jpg","Columbia University","History;Humanities"
"edx00522","Fundamentals of Biomedical Imaging: Magnetic Resonance Imaging (MRI)","https://www.edx.org/course/fundamentals-biomedical-imaging-magnetic-epflx-fndbioimg2x-0","Learn about magnetic resonance, from the physical principles of Nuclear Magnetic Resonance (NMR) to the basic concepts of image reconstruction (MRI).","https://www.edx.org/sites/default/files/course/image/featured-card/biomedicalimaging_318x210.jpg","École polytechnique fédérale de Lausanne","Physics;Engineering"
"edx00523","Fundamentals of Biomedical Imaging: Ultrasounds, X-ray, positron emission tomography (PET) and applications","https://www.edx.org/course/fundamentals-biomedical-imaging-epflx-fndbioimgx-0","Learn how principles of basic science are integrated into major biomedical imaging modalities and the different techniques used, such as X-ray computed tomography (CT), ultrasounds and positron emission tomography (PET).","https://www.edx.org/sites/default/files/course/image/featured-card/biomedicalimaging_318x210.jpg","École polytechnique fédérale de Lausanne","Physics;Engineering"
"edx00524","Video Game Design: Teamwork & Collaboration","https://www.edx.org/course/video-game-design-teamwork-collaboration-ritx-game104x-0","Learn how a team comes together to create, market and deliver a video game.","https://www.edx.org/sites/default/files/course/image/featured-card/game104x_318x210.jpg","Rochester Institute of Technology","Computer Science;Design"
"edx00525","Creative Problem Solving and Decision Making","https://www.edx.org/course/creative-problem-solving-decision-making-delftx-tpm1x-1","Learn how to solve complex problems with analysis based decision-making and solution designs.","https://www.edx.org/sites/default/files/course/image/featured-card/solving_complex_problems_380x168.jpg","Delft University of Technology (TU Delft)","Business & Management"
"edx00526","The Value of Business Models","https://www.edx.org/course/value-business-models-delftx-bmi-1x-0","Learn the value of business models and essential tools to help you develop a sound business model for sustainable success.","https://www.edx.org/sites/default/files/course/image/featured-card/tbm_bmi1x_edx_318x210.jpg","Delft University of Technology (TU Delft)","Business & Management"
"edx00527","Sensing Planet Earth – From Core to Outer Space","https://www.edx.org/course/sensing-planet-earth-core-outer-space-chalmersx-chm003x-0","Is the earth flat? Will this year be the hottest year ever? How fast is the rain forest disappearing? … Learn about the crucial tools for measuring and monitoring our planet.","https://www.edx.org/sites/default/files/course/image/featured-card/chm003x-course_card_image11202015-318x210.jpg","Chalmers University of Technology ","Energy & Earth Sciences;Science;Environmental Studies"
"edx00528","Understanding Nuclear Energy","https://www.edx.org/course/understanding-nuclear-energy-delftx-nuclear01x-0","Learn the science and technology behind nuclear energy and the special features of this energy source.","https://www.edx.org/sites/default/files/course/image/featured-card/nuclearx01_course_image_new-02-01_318x210.jpg","Delft University of Technology (TU Delft)","Physics;Science;Engineering"
"edx00529","Entrepreneurship in Emerging Economies","https://www.edx.org/course/entrepreneurship-emerging-economies-harvardx-sw47x","Explore how entrepreneurship and innovation tackle complex social problems in emerging economies.","https://www.edx.org/sites/default/files/course/image/featured-card/harvardsw_318x210.jpg","Harvard University","Business & Management;Economics & Finance;Health & Safety"
"edx00530","Vacuum Systems and Technology","https://www.edx.org/course/vacuum-systems-technology-mephix-mephi004x","Learn the principles of vacuum systems and their applications in modern technologies.","https://www.edx.org/sites/default/files/course/image/featured-card/mephi004x-course-banner_318x210.jpg","National Research Nuclear University ","Engineering;Education & Teacher Training"
"edx00531","Dynamics and Control","https://www.edx.org/course/dynamics-control-upvalenciax-dc201x-2","This is an interactive course about the basic concepts of Systems, Control and their impact in all the human activities.","https://www.edx.org/sites/default/files/course/image/featured-card/dynamics-and-control_378x225.jpg","Universitat Politècnica de Valencia ","Engineering"
"edx00532","Social Work Practice with Individuals, Families, and Small Groups","https://www.edx.org/course/social-work-practice-individuals-michiganx-sw521x","Learn how to assess and design appropriate intervention strategies for individuals, families, and small groups.","https://www.edx.org/sites/default/files/course/image/featured-card/ssw_micromaster_521_interpersonal_practice_318x210.jpg","The University of Michigan","Social Sciences;Health & Safety"
"edx00533","The Architectural Imagination","https://www.edx.org/course/architectural-imagination-harvardx-gsd1x","Learn fundamental principles of architecture — as an academic subject or a professional career — from a study of history’s important buildings.","https://www.edx.org/sites/default/files/course/image/featured-card/hx_archimagx_coursethumbnail_318x210.jpg","Harvard University","Architecture;History;Art & Culture"
"edx00534","Public Speaking","https://www.edx.org/course/public-speaking-ritx-skills105x-0","Build confidence as a speaker by learning how to use simple tools and skills to prepare and deliver memorable presentations.","https://www.edx.org/sites/default/files/course/image/featured-card/public_speaking_copy-318210.jpg","Rochester Institute of Technology","Business & Management;Communication"
"edx00535","Foundations of Data Structures","https://www.edx.org/course/foundations-data-structures-iitbombayx-cs213-1x-0","Learn the best way to structure and represent data.","https://www.edx.org/sites/default/files/course/image/featured-card/cs213x_banner_318x210.jpg","IITBombay","Computer Science"
"edx00536","Implementation of Data Structures","https://www.edx.org/course/implementation-data-structures-iitbombayx-cs213-2x-0","Learn how to write correct and efficient data structures manipulation using existing standard template library (STL) of C++. Get introduced to the power of STL and make your code more solid, reusable, and robust.","https://www.edx.org/sites/default/files/course/image/featured-card/cs213x_banner_318x210.jpg","IITBombay","Computer Science"
"edx00537","Algorithms","https://www.edx.org/course/algorithms-iitbombayx-cs213-3x-0","Learn how to structure and use algorithms to solve real life problems.","https://www.edx.org/sites/default/files/course/image/featured-card/cs213x_banner_318x210.jpg","IITBombay","Computer Science"
"edx00538","Programming Basics","https://www.edx.org/course/programming-basics-iitbombayx-cs101-1x-1","Learn basic computer programming skills and master the art of writing C/C++ programs to solve real world problems.","https://www.edx.org/sites/default/files/course/image/featured-card/cs101-iit-verified380x168_0.jpg","IITBombay","Computer Science"
"edx00539","Object-Oriented Programming","https://www.edx.org/course/object-oriented-programming-iitbombayx-cs101-2x-0","Learn the principles of programming for building large and extensible systems.","https://www.edx.org/sites/default/files/course/image/featured-card/cs101x_course_homepage378x225.jpg","IITBombay","Computer Science"
"edx00540","Writing, Presenting and Submitting Scientific Papers in English | 英文科技论文写作与学术报告","https://www.edx.org/course/writing-presenting-submitting-scientific-tsinghuax-60250101","Learn how to properly write a scientific paper, based on international standards, and effectively make a presentation to submit proposals for funding. 表达与交流是拔尖创新科技人才最重要的综合能力。培养英文科技论文写作与学术报告的能力，帮助你打开世界科坛大门，与国际同行平等交流。    ","https://www.edx.org/sites/default/files/course/image/featured-card/courseimage_318x210_1.jpg","Tsinghua University","Communication;Science;Engineering"
