Mooc_#,course_name,course_url,description,id,image_url,provenance,special_id,subject
43,"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames",http://www.coursera.org/specializations/big-data-engineering,"No doubt working with huge data volumes is hard, but to move a mountain, you have to  deal with a lot of small stones. But why strain yourself? Using  Mapreduce and Spark you tackle the issue partially, thus leaving some space for high-level tool... moreYou can choose to take  only. Learn more.",csr00044,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/c8/8d6df01eb311e6b5f5f786b289d8ba/pythondatascience_specialization_final.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,University of Michigan,spc00008,
44,Big Data Applications: Machine Learning at Scale,http://www.coursera.org/specializations/big-data-engineering,"Machine learning is transforming the world around us. To become successful, youd better  know what kinds of problems can be solved with machine learning, and how they can be solved. Dont know where to start? The answer is one button away.During thi... moreYou can choose to take  only. Learn more.",csr00045,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/c8/8d6df01eb311e6b5f5f786b289d8ba/pythondatascience_specialization_final.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,University of Michigan,spc00008,
45,Big Data Applications: Real-Time Streaming,http://www.coursera.org/specializations/big-data-engineering,"From the practical point of view, data freshness is of utmost importance. Advertisements based on the recent users activity are ten times more popular. Delays in traffic jam prediction cost extra time for customers and make them angry. Delays in tsunami prediction can cost peoples lives.The first half of the course is devoted to streaming frameworks that allow building continuous data applications to process massive amounts of data within seconds. You will learn techniques, technologies and algorithms suitable for building near real-time applications.In the second part of the course, you will learn how to integrate these technologies into your applications. We will explore common strategies for improving data freshness in web applications (by building your own sample application on Flask). As a bonus, you will learn about NoSQL databases, how to work with them and when to use them instead of traditional RDBMS systems.Are you ready for the journey full of research surprises? Jump in!You can choose to take  only. Learn more.",csr00046,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/c8/8d6df01eb311e6b5f5f786b289d8ba/pythondatascience_specialization_final.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,University of Michigan,spc00008,
46,Big Data Services: Capstone Project,http://www.coursera.org/specializations/big-data-engineering,"Are you ready to close the loop on your Big Data skills? Do you want to apply all your knowledge you got from the previous courses in practice? Finally, in the Capstone project, you will integrate all the knowledge acquired earlier to build a real application leveraging the power of Big Data.You will be given a task to combine data from different sources of different types (static distributed dataset, streaming data, SQL or NoSQL storage). Combined, this data will be used to build a predictive model for a financial market (as an example). First, you design a system from scratch and share it with your peers to get valuable feedback. Second, you can make it public, so get ready to receive the feedback from your service users. Real-world experience without any 3G-glasses or mock interviews.You can choose to take  only. Learn more.",csr00047,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/c8/8d6df01eb311e6b5f5f786b289d8ba/pythondatascience_specialization_final.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,University of Michigan,spc00008,
47,Algorithmic Toolbox,http://www.coursera.org/specializations/data-structures-algorithms,"The course covers basic algorithmic techniques and ideas for computational problems  arising frequently in practical applications: sorting and searching, divide and conquer, greedy algorithms, dynamic programming. We will learn a lot of theory... moreYou can choose to take  only. Learn more.",csr00048,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Wesleyan_DataAnalysis_Istock41296982.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Wesleyan University,spc00009,
48,Data Structures,http://www.coursera.org/specializations/data-structures-algorithms,"A good algorithm usually comes together with a set of good data structures that allow  the algorithm to manipulate the data efficiently. , we consider the common data structures that are used in various computational problems. You wi... moreYou can choose to take  only. Learn more.",csr00049,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Wesleyan_DataAnalysis_Istock41296982.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Wesleyan University,spc00009,
49,Algorithms on Graphs,http://www.coursera.org/specializations/data-structures-algorithms,"If you have ever used a navigation service to find optimal route and estimate time to  destination, you've used algorithms on graphs. Graphs arise in various real-world situations as there are road networks, computer networks and, most recently... moreYou can choose to take  only. Learn more.",csr00050,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Wesleyan_DataAnalysis_Istock41296982.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Wesleyan University,spc00009,
50,Algorithms on Strings,http://www.coursera.org/specializations/data-structures-algorithms,"World and internet is full of textual information. We search for information using  textual queries, we read websites, books, e-mails. All those are strings from the point of view of computer science. To make sense of all that information and mak... moreYou can choose to take  only. Learn more.",csr00051,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Wesleyan_DataAnalysis_Istock41296982.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Wesleyan University,spc00009,
51,Advanced Algorithms and Complexity,http://www.coursera.org/specializations/data-structures-algorithms,You've learned the basic algorithms now and are ready to step into the area of more  complex problems and algorithms to solve them. Advanced algorithms build upon basic ones and use new ideas. We will start with networks flows which are used in more... moreYou can choose to take  only. Learn more.,csr00052,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Wesleyan_DataAnalysis_Istock41296982.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Wesleyan University,spc00009,
52,Genome Assembly Programming Challenge,http://www.coursera.org/specializations/data-structures-algorithms,"About the Capstone ProjectIn Spring 2011, thousands of people in Germany were hospitalized with a deadly disease  that started as food poisoning with bloody diarrhea and often led to kidney failure. It was the beginning of the deadliest outbreak in recent history, caused by a my... moreYou can choose to take  only. Learn more.",csr00053,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Wesleyan_DataAnalysis_Istock41296982.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Wesleyan University,spc00009,
53,A Crash Course in Data Science,http://www.coursera.org/specializations/executive-data-science,"By now you have definitely heard about data science and big data. In this one-week  class, we will provide a crash course in what these terms mean and how they play a role in successful organizations. This class is for anyone who wants to learn what... moreYou can choose to take  only. Learn more.",csr00054,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8c/7d9d20a14411e7843ef75e19b675b3/Yandex-466_______________7.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Yandex,spc00010,
54,Building a Data Science Team,http://www.coursera.org/specializations/executive-data-science,"Data science is a team sport. As a data science executive it is your job to recruit,  organize, and manage the team to success. In this one-week course, we will cover how you can find the right people to fill out your data science team, how to organ... moreYou can choose to take  only. Learn more.",csr00055,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8c/7d9d20a14411e7843ef75e19b675b3/Yandex-466_______________7.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Yandex,spc00010,
55,Managing Data Analysis,http://www.coursera.org/specializations/executive-data-science,"This one-week course describes the process of analyzing data and how to manage that  process. We describe the iterative nature of data analysis and the role of stating a sharp question, exploratory data analysis, inference, formal statistical m... moreYou can choose to take  only. Learn more.",csr00056,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8c/7d9d20a14411e7843ef75e19b675b3/Yandex-466_______________7.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Yandex,spc00010,
56,Data Science in Real Life,http://www.coursera.org/specializations/executive-data-science,Have you ever had the perfect data science experience? The data pull went perfectly.  There were no merging errors or missing data. Hypotheses were clearly defined prior to analyses. Randomization was performed for the treatment of interest. The analy... moreYou can choose to take  only. Learn more.,csr00057,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8c/7d9d20a14411e7843ef75e19b675b3/Yandex-466_______________7.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Yandex,spc00010,
57,Executive Data Science Capstone,http://www.coursera.org/specializations/executive-data-science,"About the Capstone ProjectThe Executive Data Science Capstone, the specializations culminating project, is an  opportunity for people who have completed all four EDS courses to apply what they've learned to a real-world scenario developed in collaboration with Zillow, a dat... moreYou can choose to take  only. Learn more.",csr00058,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8c/7d9d20a14411e7843ef75e19b675b3/Yandex-466_______________7.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Yandex,spc00010,
58,Introduction to Genomic Technologies,http://www.coursera.org/specializations/genomic-data-science,"introduces you to the basic biology of modern genomics and the experimental  tools that we use to measure it. We'll introduce the Central Dogma of Molecular Biology and cover how next-generation sequencing can be used to measure DNA, RNA, and ep... moreYou can choose to take  only. Learn more.",csr00059,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
59,Genomic Data Science with Galaxy,http://www.coursera.org/specializations/genomic-data-science,Learn to use the tools that are available from the Galaxy Project. This is the second course in the Genomic Big Data Sci... moreYou can choose to take  only. Learn more.,csr00060,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
60,Python for Genomic Data Science,http://www.coursera.org/specializations/genomic-data-science,This class provides an introduction to the Python programming language and the iPython notebook. This is the third course in the Genomic Big Data Science Specialization from Johns... moreYou can choose to take  only. Learn more.,csr00061,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
61,Algorithms for DNA Sequencing,http://www.coursera.org/specializations/genomic-data-science,"We will learn computational methods -- algorithms and data structures -- for analyzing  DNA sequencing data. We will learn a little about DNA, genomics, and how DNA sequencing is used.  We will use Python to implement key algorithms and data structure... moreYou can choose to take  only. Learn more.",csr00062,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
62,Command Line Tools for Genomic Data Science,http://www.coursera.org/specializations/genomic-data-science,"Introduces to the commands that you need to manage and analyze directories, files, and large sets of genomic data. This is the fourth course in the Genomic Big Data Science Specialization from Johns... moreYou can choose to take  only. Learn more.",csr00063,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
63,Bioconductor for Genomic Data Science,http://www.coursera.org/specializations/genomic-data-science,Learn to use tools from the Bioconductor project to perform analysis of genomic data. This is the fifth course in the Genomic Big Data Specialization from Johns... moreYou can choose to take  only. Learn more.,csr00064,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
64,Statistics for Genomic Data Science,http://www.coursera.org/specializations/genomic-data-science,An introduction to the statistics behind the most popular genomic data science projects. This is the sixth course in the Genomic Big Data Science Specialization from Johns... moreYou can choose to take  only. Learn more.,csr00065,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
65,Genomic Data Science Capstone,http://www.coursera.org/specializations/genomic-data-science,"About the Capstone ProjectIn this culminating project, you will deploy the tools and techniques that you've mastered over the course of the specialization. You'll work with a real data set to perform analyses and prepare a repo... moreYou can choose to take  only. Learn more.",csr00066,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2a/34a150d9ad11e5bd22cb7d7d7686df/logo3.png?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,"University of California, San Diego, Higher School of Economics",spc00011,
66,Database Management Essentials,http://www.coursera.org/specializations/data-warehousing,"Database Management Essentials provides the foundation you need for a career in database  development, data warehousing, or business intelligence, as well as for the entire Data Warehousing for Business Intelligence specialization. , you wil... moreYou can choose to take  only. Learn more.",csr00067,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/eds-s12n/eds_thumbnail.jpg?auto=format%2Ccompress&dpr=1&w=100&h=100&fit=fill&bg=FFF,Johns Hopkins University,spc00012,
